Status_of_checking_account,Duration_in_month,Credit_history,Purpose,Credit_amount,Savings_account_bonds,Present_employment_since,Installment_rate,Other_debtors,Present_residence_since,Property,Age,Other_installment_plans,Housing,Number_of_existing_credits,Job,Number_of_people_liable,Telephone,Foreign_worker,is_privileged,Risk,sex,age_cat
1.0,2.2481943623946683,1.0,2.0,3.439781474498905,1.0,4.0,0.0241469167730741,0.0,3.0,3.0,0.479692683541456,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1,2
0.0,2.2481943623946683,1.0,9.0,1.564421595630028,0.0,3.0,-0.8701833340815202,2.0,3.0,2.0,0.1278828679628304,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,-0.2408572253028645,3.0,4.0,-0.3371670927335192,0.0,0.0,-0.8701833340815202,0.0,2.0,0.0,-0.1359744937211387,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
3.0,-1.1535094741252931,3.0,4.0,-0.8936431860663747,4.0,4.0,0.0241469167730741,0.0,3.0,3.0,-0.3118794015104515,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,0.7547634097761486,2.0,0.0,3.2990674559937188,0.0,4.0,0.9184771676276684,0.0,1.0,3.0,0.3917402296467996,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,2
3.0,-1.2364778603818776,4.0,0.0,-1.0708648718411693,1.0,2.0,0.9184771676276684,0.0,3.0,2.0,0.2158353218574868,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1,2
0.0,-0.4897623840726178,2.0,3.0,-0.6189495731154429,4.0,3.0,0.9184771676276684,0.0,3.0,2.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.2408572253028645,2.0,1.0,3.439781474498905,0.0,0.0,0.0241469167730741,0.0,3.0,3.0,0.2158353218574868,2.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,-0.2408572253028645,2.0,0.0,-0.7780946469412086,4.0,3.0,0.9184771676276684,0.0,3.0,1.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
2.0,-0.90460431535554,2.0,0.0,-0.7586002615059811,0.0,1.0,0.9184771676276684,0.0,0.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,0.5058582510063954,3.0,9.0,0.0275551365910082,1.0,2.0,-0.8701833340815202,0.0,1.0,1.0,-0.9275465787730462,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,4.0,4.0,-0.6161140261430461,0.0,2.0,-0.8701833340815202,0.0,0.0,2.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
3.0,-0.5727307703292022,2.0,4.0,-0.829488935815899,4.0,1.0,0.9184771676276684,0.0,1.0,0.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,0
1.0,-0.5727307703292022,4.0,3.0,0.9469812423906432,0.0,0.0,0.9184771676276684,0.0,3.0,1.0,-0.1359744937211387,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.738667542842371,4.0,9.0,-0.5714541613277979,2.0,2.0,-0.8701833340815202,0.0,3.0,2.0,-0.6636892170890771,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.9875727016121244,2.0,9.0,-0.6458872693532116,0.0,3.0,0.0241469167730741,0.0,1.0,2.0,-1.1914039404570154,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.2408572253028645,2.0,0.0,-0.514388778508314,0.0,2.0,-0.8701833340815202,0.0,1.0,1.0,-0.4877843092997643,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,3,1
1.0,-0.90460431535554,2.0,3.0,-0.8546544151959198,3.0,1.0,-1.7645135849361149,0.0,3.0,0.0,-1.3673088482463285,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0
0.0,0.7547634097761486,2.0,0.0,-0.3127105000965976,0.0,3.0,-0.8701833340815202,0.0,3.0,3.0,-0.2239269476157951,0.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,-1.2364778603818776,4.0,4.0,-0.4658300366060202,0.0,3.0,-1.7645135849361149,0.0,3.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-1.0705410878687087,4.0,3.0,-0.5292754001133967,0.0,0.0,-0.8701833340815202,0.0,2.0,2.0,-0.4877843092997643,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,1.003668568545902,3.0,7.0,2.231129577514806,1.0,3.0,-0.8701833340815202,0.0,2.0,3.0,-0.3998318554051079,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,3.0,-0.498793270160132,0.0,0.0,0.0241469167730741,0.0,3.0,3.0,0.3037877757521432,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1,2
0.0,0.7547634097761486,4.0,3.0,-0.5516053325210208,0.0,2.0,0.0241469167730741,0.0,1.0,1.0,0.039930414068174,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,3,2
1.0,-0.90460431535554,2.0,0.0,-0.8192100780409609,0.0,4.0,-1.7645135849361149,0.0,0.0,0.0,0.039930414068174,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0,2
3.0,0.2569530922366421,4.0,4.0,-0.6221395634593891,3.0,2.0,0.9184771676276684,0.0,0.0,0.0,0.6555975913307688,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.2408572253028645,2.0,4.0,-0.6373806284360215,0.0,1.0,0.0241469167730741,0.0,3.0,0.0,0.3037877757521432,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,1
1.0,-0.2408572253028645,4.0,9.0,-0.4906410726144914,4.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.9275465787730462,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,3,1
3.0,-0.0749204527896956,3.0,9.0,1.5619404920291808,0.0,1.0,-0.8701833340815202,0.0,1.0,2.0,-0.6636892170890771,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.8216359290989554,3.0,0.0,-0.9017953836120152,0.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.6636892170890771,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.5727307703292022,3.0,0.0,-0.4247146055062679,4.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.0480220398264823,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.0749204527896956,2.0,4.0,-0.6373806284360215,0.0,1.0,-1.7645135849361149,0.0,0.0,1.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,0
3.0,-0.0749204527896956,4.0,1.0,-0.6189495731154429,4.0,3.0,0.9184771676276684,0.0,3.0,2.0,-0.0480220398264823,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.4897623840726178,2.0,4.0,-0.7862468444868491,0.0,1.0,0.9184771676276684,0.0,1.0,0.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,3,1
3.0,-0.0749204527896956,2.0,4.0,-0.3339771023895729,2.0,4.0,0.0241469167730741,0.0,1.0,2.0,-0.9275465787730462,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0,1
2.0,-0.738667542842371,4.0,0.0,-0.8266533888435023,2.0,3.0,0.9184771676276684,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,3,1
1.0,-0.0749204527896956,2.0,4.0,-0.6444694958670133,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,0
3.0,0.5058582510063954,4.0,1.0,0.7662151229003527,0.0,3.0,0.0241469167730741,0.0,1.0,2.0,-0.3118794015104515,2.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.90460431535554,4.0,9.0,-0.5916574335061244,0.0,0.0,0.9184771676276684,0.0,1.0,2.0,-0.1359744937211387,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.9875727016121244,2.0,0.0,-0.6827493799943689,2.0,2.0,0.0241469167730741,0.0,1.0,3.0,-0.1359744937211387,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2,1
0.0,0.2569530922366421,2.0,0.0,-0.6699894186185837,4.0,2.0,0.9184771676276684,0.0,1.0,1.0,-0.0480220398264823,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,0.7547634097761486,4.0,1.0,0.2462466968371049,0.0,4.0,-0.8701833340815202,0.0,1.0,1.0,-0.3118794015104515,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,0.0,-0.498793270160132,0.0,1.0,0.9184771676276684,0.0,0.0,0.0,-0.3998318554051079,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1
0.0,-0.5727307703292022,3.0,7.0,1.3833010327681878,4.0,2.0,-1.7645135849361149,0.0,1.0,2.0,-1.1914039404570154,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1,0
3.0,0.0080479334668887,2.0,0.0,-0.1734142550776089,2.0,3.0,-1.7645135849361149,0.0,1.0,2.0,-0.3998318554051079,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.2408572253028645,2.0,0.0,-0.7901457215738945,4.0,2.0,0.9184771676276684,0.0,1.0,1.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,-0.738667542842371,2.0,0.0,-0.3371670927335192,3.0,3.0,-0.8701833340815202,0.0,2.0,2.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,-0.90460431535554,2.0,1.0,-0.6387984019222199,4.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.4877843092997643,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.90460431535554,4.0,0.0,-0.8769843476035439,0.0,3.0,-0.8701833340815202,0.0,2.0,0.0,0.039930414068174,2.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,2,2
3.0,-0.2408572253028645,3.0,3.0,-0.6909015775400095,1.0,3.0,0.9184771676276684,0.0,2.0,0.0,-0.3998318554051079,2.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.90460431535554,2.0,3.0,-0.4629944896336235,4.0,4.0,-1.7645135849361149,0.0,1.0,1.0,-0.9275465787730462,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0
1.0,-0.5727307703292022,2.0,1.0,-0.4427912174552969,0.0,2.0,-1.7645135849361149,0.0,2.0,2.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3,0
3.0,0.2569530922366421,4.0,4.0,-0.4775266678671567,0.0,4.0,0.9184771676276684,0.0,1.0,2.0,-0.6636892170890771,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,4.0,4.0,-0.829488935815899,3.0,2.0,0.9184771676276684,0.0,2.0,0.0,0.039930414068174,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,2
3.0,-1.0705410878687087,2.0,3.0,-0.7614358084783778,0.0,4.0,-1.7645135849361149,0.0,3.0,2.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
0.0,-0.5727307703292022,4.0,5.0,-0.8273622755866015,0.0,0.0,-0.8701833340815202,0.0,3.0,3.0,0.3037877757521432,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1,2
3.0,-1.4024146328950464,2.0,9.0,-0.2634428714512046,0.0,3.0,-1.7645135849361149,0.0,3.0,0.0,0.8315024991200816,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,2
1.0,-0.0749204527896956,2.0,2.0,2.1715830910944747,0.0,2.0,-0.8701833340815202,1.0,2.0,2.0,-0.6636892170890771,0.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
0.0,-1.2364778603818776,4.0,3.0,-0.6657360981599887,0.0,0.0,0.9184771676276684,0.0,3.0,3.0,-0.3118794015104515,2.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,4.0,5.0,-0.637026185064472,0.0,2.0,0.9184771676276684,0.0,1.0,0.0,-0.3998318554051079,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0,1
0.0,-1.0705410878687087,2.0,3.0,-0.627456214032633,0.0,2.0,0.0241469167730741,0.0,1.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
1.0,-0.90460431535554,2.0,4.0,-0.7167759436631296,4.0,2.0,-0.8701833340815202,0.0,0.0,0.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,0
3.0,-1.2364778603818776,2.0,5.0,-0.9758740482658794,2.0,3.0,-0.8701833340815202,0.0,3.0,0.0,-1.1914039404570154,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0
3.0,0.2569530922366421,4.0,0.0,-0.7033070955442452,3.0,4.0,0.9184771676276684,0.0,3.0,0.0,0.1278828679628304,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
0.0,1.2525737273156552,4.0,5.0,-0.2928616712898206,0.0,0.0,0.9184771676276684,1.0,3.0,2.0,0.6555975913307688,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2,2
2.0,-0.738667542842371,1.0,9.0,-0.9436197014548668,0.0,1.0,0.9184771676276684,0.0,0.0,0.0,-1.3673088482463285,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,-0.90460431535554,2.0,0.0,-0.6625461078160424,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.2239269476157951,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.738667542842371,2.0,3.0,-0.5852774528182318,0.0,2.0,-0.8701833340815202,1.0,2.0,1.0,-0.4877843092997643,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.4897623840726178,3.0,2.0,-0.492767732843789,0.0,2.0,-0.8701833340815202,0.0,2.0,2.0,-0.6636892170890771,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-0.90460431535554,2.0,7.0,-0.9234164292765402,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.1359744937211387,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2,1
1.0,2.2481943623946683,4.0,3.0,0.646767706688141,0.0,2.0,-0.8701833340815202,0.0,2.0,2.0,-0.4877843092997643,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,-0.9875727016121244,4.0,7.0,-0.7185481605208774,4.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.479692683541456,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1,1
0.0,1.2525737273156552,2.0,0.0,-0.506591024334223,0.0,1.0,0.9184771676276684,0.0,3.0,2.0,-0.1359744937211387,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1,1
1.0,-1.1535094741252931,2.0,4.0,-0.5034010339902767,0.0,2.0,-0.8701833340815202,2.0,1.0,0.0,-0.3118794015104515,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
2.0,-0.90460431535554,2.0,3.0,-0.7199659340070759,4.0,4.0,0.0241469167730741,0.0,3.0,0.0,0.3037877757521432,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,2
1.0,-0.738667542842371,3.0,5.0,-0.7079148593743898,3.0,2.0,0.0241469167730741,0.0,2.0,1.0,0.5676451374361124,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3,2
3.0,0.7547634097761486,4.0,1.0,2.1715830910944747,4.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.4877843092997643,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
3.0,-1.2364778603818776,2.0,4.0,-0.9758740482658794,0.0,2.0,0.0241469167730741,0.0,0.0,0.0,-0.6636892170890771,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.90460431535554,0.0,3.0,-0.4658300366060202,0.0,4.0,-0.8701833340815202,0.0,3.0,1.0,-0.3998318554051079,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.0749204527896956,2.0,1.0,-0.4885144123851939,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.3118794015104515,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.0749204527896956,2.0,0.0,0.1317614878265875,0.0,3.0,-0.8701833340815202,1.0,2.0,1.0,-0.4877843092997643,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,0.2569530922366421,2.0,1.0,-0.2099219223472166,0.0,1.0,0.9184771676276684,0.0,0.0,3.0,-0.6636892170890771,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1,1
0.0,-0.9875727016121244,4.0,0.0,-0.0901200627634554,0.0,2.0,-0.8701833340815202,0.0,1.0,0.0,-0.3118794015104515,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,2.0,1.0,-0.2928616712898206,0.0,4.0,0.0241469167730741,0.0,3.0,3.0,-0.3118794015104515,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,1
0.0,-1.2364778603818776,2.0,5.0,-1.0379016382870576,0.0,1.0,0.9184771676276684,0.0,0.0,0.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.5727307703292022,2.0,4.0,0.0807216423234466,0.0,1.0,0.0241469167730741,0.0,1.0,2.0,-0.3998318554051079,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,0.7547634097761486,2.0,3.0,-0.1627809539311212,0.0,2.0,-1.7645135849361149,2.0,1.0,1.0,-0.3118794015104515,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.738667542842371,2.0,0.0,-0.6717616354763317,0.0,1.0,-0.8701833340815202,0.0,2.0,0.0,-0.3118794015104515,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.738667542842371,2.0,3.0,-0.0901200627634554,0.0,1.0,0.0241469167730741,0.0,0.0,0.0,-0.1359744937211387,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-0.90460431535554,2.0,8.0,-0.9110109112723046,4.0,4.0,0.9184771676276684,0.0,3.0,1.0,-0.2239269476157951,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.5727307703292022,2.0,9.0,-0.6458872693532116,0.0,3.0,0.9184771676276684,0.0,0.0,2.0,-0.3998318554051079,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
0.0,-0.0749204527896956,2.0,1.0,-0.4247146055062679,0.0,2.0,0.0241469167730741,2.0,3.0,3.0,0.5676451374361124,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2,2
0.0,0.2569530922366421,3.0,4.0,-0.5714541613277979,0.0,1.0,0.9184771676276684,0.0,1.0,2.0,-0.6636892170890771,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,1.7503840448551615,3.0,4.0,0.7275807954014474,4.0,4.0,0.0241469167730741,0.0,2.0,2.0,-0.3998318554051079,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2,1
3.0,1.003668568545902,3.0,9.0,-0.1797942357655015,0.0,2.0,-0.8701833340815202,0.0,1.0,2.0,-1.3673088482463285,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1,1
3.0,-0.0749204527896956,3.0,1.0,0.1161659794784056,0.0,3.0,0.0241469167730741,0.0,2.0,2.0,-0.3118794015104515,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.0749204527896956,2.0,4.0,-0.3672947793152343,1.0,1.0,0.0241469167730741,0.0,1.0,2.0,-1.1914039404570154,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,0
0.0,-1.2364778603818776,2.0,7.0,-1.0379016382870576,0.0,1.0,0.9184771676276684,0.0,3.0,1.0,-1.1914039404570154,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0
0.0,-1.0705410878687087,2.0,0.0,-0.9758740482658794,0.0,2.0,0.9184771676276684,0.0,2.0,2.0,-0.6636892170890771,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2,1
3.0,-1.2364778603818776,2.0,8.0,-0.7901457215738945,4.0,0.0,0.9184771676276684,0.0,3.0,1.0,-0.3118794015104515,2.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.2408572253028645,4.0,4.0,-0.7181937171493279,0.0,2.0,0.9184771676276684,0.0,1.0,2.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,3,1
0.0,-0.2408572253028645,0.0,3.0,-0.0557390557231452,0.0,1.0,-1.7645135849361149,0.0,3.0,1.0,-1.3673088482463285,2.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1,1
3.0,1.003668568545902,2.0,1.0,-0.5034010339902767,2.0,2.0,0.9184771676276684,0.0,3.0,2.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
2.0,-0.0749204527896956,2.0,4.0,0.169332485210844,0.0,3.0,0.9184771676276684,0.0,1.0,2.0,-0.9275465787730462,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,0
1.0,-0.90460431535554,2.0,9.0,-0.8426033405632338,1.0,3.0,0.0241469167730741,0.0,3.0,0.0,-0.2239269476157951,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.738667542842371,4.0,3.0,-0.7181937171493279,0.0,4.0,0.9184771676276684,0.0,3.0,2.0,-0.0480220398264823,2.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,2,1
1.0,-0.90460431535554,4.0,4.0,-0.2099219223472166,0.0,2.0,-1.7645135849361149,0.0,0.0,0.0,-1.1914039404570154,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1,0
1.0,-0.0749204527896956,2.0,0.0,-0.8266533888435023,0.0,1.0,0.9184771676276684,0.0,0.0,1.0,-0.9275465787730462,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,0.5058582510063954,2.0,3.0,-0.1627809539311212,3.0,4.0,0.9184771676276684,0.0,3.0,1.0,0.3917402296467996,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1,2
3.0,-0.4897623840726178,3.0,3.0,-0.8192100780409609,3.0,3.0,0.0241469167730741,0.0,1.0,1.0,-0.4877843092997643,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
3.0,-0.90460431535554,4.0,0.0,-0.8291344924443494,2.0,2.0,0.9184771676276684,0.0,3.0,0.0,-0.0480220398264823,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,1
1.0,-1.2364778603818776,3.0,0.0,-0.8195645214125105,0.0,0.0,0.9184771676276684,0.0,3.0,1.0,0.039930414068174,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,2
3.0,-0.90460431535554,2.0,4.0,-0.3672947793152343,0.0,2.0,-0.8701833340815202,0.0,3.0,2.0,0.2158353218574868,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,2
3.0,-0.0749204527896956,2.0,0.0,-0.1312354938632078,0.0,4.0,0.9184771676276684,1.0,3.0,3.0,0.5676451374361124,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,2
3.0,-0.9875727016121244,2.0,0.0,-0.7210292641217246,1.0,2.0,0.0241469167730741,0.0,1.0,0.0,-0.3118794015104515,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2,1
3.0,-1.2364778603818776,2.0,0.0,-0.2357962884703367,0.0,2.0,-0.8701833340815202,2.0,2.0,1.0,-0.9275465787730462,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
3.0,-0.90460431535554,4.0,4.0,-0.6590016741005464,0.0,4.0,-0.8701833340815202,0.0,1.0,3.0,-0.9275465787730462,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,0.5058582510063954,0.0,9.0,1.788784249820918,0.0,4.0,-0.8701833340815202,0.0,3.0,3.0,0.5676451374361124,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1,1
3.0,-1.2364778603818776,4.0,4.0,-0.7210292641217246,1.0,2.0,-1.7645135849361149,0.0,0.0,1.0,-1.1914039404570154,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1,1
1.0,-1.2364778603818776,2.0,4.0,-1.0393194117732558,4.0,4.0,0.9184771676276684,0.0,3.0,1.0,-0.2239269476157951,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
0.0,-0.90460431535554,4.0,0.0,-0.6302917610050297,0.0,2.0,0.0241469167730741,0.0,1.0,0.0,-0.2239269476157951,2.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2,1
0.0,-0.0749204527896956,2.0,3.0,-0.4038024465848421,4.0,2.0,-0.8701833340815202,0.0,3.0,2.0,-1.3673088482463285,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3,0
1.0,0.7547634097761486,2.0,3.0,1.5771815570058132,1.0,1.0,0.9184771676276684,1.0,0.0,3.0,-0.6636892170890771,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,2,1
3.0,-0.0749204527896956,4.0,3.0,-0.6909015775400095,0.0,3.0,0.9184771676276684,0.0,2.0,1.0,-0.1359744937211387,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2,1
1.0,-0.2408572253028645,2.0,4.0,-0.6983448883425509,0.0,4.0,0.9184771676276684,2.0,1.0,0.0,-0.3118794015104515,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3,1
